ID,VIDEO,LABEL
3893,W03459.mp4,tính chất kết hợp
3894,W03461.mp4,tính nhẩm
3895,W03463.mp4,tính toán
3896,W03464.mp4,tính từ
3897,W03466.mp4,to lớn
3898,W03467B.mp4,tò mò
3899,W03467T.mp4,tò mò
3900,W03469.mp4,toa lét
3901,W03471B.mp4,toa xe
3902,W03471N.mp4,toa xe
3903,W03471T.mp4,toa xe
3904,W03472B.mp4,toà án
3905,W03472N.mp4,toà án
3906,W03472T.mp4,toà án
3907,W03473.mp4,tòa soạn
3908,W03474.mp4,tỏa hương
3909,W03476.mp4,toàn cầu
3910,W03479.mp4,tóc xoăn
3911,W03480.mp4,tóm cổ
3912,W03481.mp4,tóm lược
3913,W03482.mp4,tóm tắt
3914,W03486B.mp4,tô màu
3915,W03486N.mp4,tô màu
3916,W03486T.mp4,tô màu
3917,W03488.mp4,tổ chim
3918,W03491.mp4,tôn trọng
3919,W03492.mp4,tôn thờ
3920,W03494.mp4,tổ tiên
3921,W03495.mp4,tổ trưởng
3922,W03501.mp4,tôn trọng
3923,W03502.mp4,tổng (số)
3924,W03503.mp4,tổng hợp
3925,W03505B.mp4,tổng thống
3926,W03505N.mp4,tổng thống
3927,W03505T.mp4,tổng thống
3928,W03507.mp4,tống tiền
3929,W03508B.mp4,tờ báo
3930,W03508N.mp4,tờ báo
3931,W03508T.mp4,tờ báo
3932,W03509B.mp4,tờ giấy
3933,W03509N.mp4,tờ giấy
3934,W03509T.mp4,tờ giấy
3935,W03512.mp4,tờ tiền
3936,W03513.mp4,Trà Vinh
3937,W03514.mp4,trách mắng
3938,W03517.mp4,trại giam
3939,W03519.mp4,trang trí
3940,W03524.mp4,trà
3941,W03525.mp4,trả (đt)
3942,W03526.mp4,trả lời
3943,W03528.mp4,trách nhiệm
3944,W03531N.mp4,trái nghĩa
3945,W03531T.mp4,trái nghĩa
3946,W03534.mp4,trạm xe buýt
3947,W03535.mp4,trạm y tế
3948,W03536.mp4,tràn ngập (nước)
3949,W03537.mp4,trang phục
3950,W03543.mp4,tai nạn giao thông
3951,W03542.mp4,tranh luận
3952,W03544.mp4,tránh thai
3953,W03545.mp4,trao tặng
3954,W03550N.mp4,trăng
3955,W03550B.mp4,trăng
3956,W03550T.mp4,trăng
3957,W03552B.mp4,trắng muốt
3958,W03552N.mp4,trắng muốt
3959,W03552T.mp4,trắng muốt
3960,W03554.mp4,trầm trồ
3961,W03553.mp4,trắng tay
3962,W03560.mp4,quạt trần
3963,W03562.mp4,trần nhà
3964,W03568.mp4,tự (tự làm)
3965,W03571B.mp4,tre
3966,W03571N.mp4,tre
3967,W03571T.mp4,tre
3968,W03573.mp4,trêu
3969,W03576.mp4,trí khôn
3970,W03575.mp4,trêu tức
3971,W03587.mp4,triều đình
3972,W03578.mp4,trí thức
3973,W03585.mp4,triều cường
3974,W03593.mp4,trình bày
3975,W03599.mp4,trò chơi
3976,W03594.mp4,trình độ
3977,W03602N.mp4,trọc đầu
3978,W03602B.mp4,trọc đầu
3979,W03602T.mp4,trọc đầu
3980,W03603.mp4,trói tay
3981,W03605.mp4,tròn trịa (mặt)
3982,W03606.mp4,trong sáng
3983,W03611B.mp4,trong ngoài
3984,W03607.mp4,tròn
3985,W03611N.mp4,trong ngoài
3986,W03614.mp4,trọng tài
3987,W03612.mp4,trong suốt
3988,W03611T.mp4,trong ngoài
3989,W03618.mp4,trộm cắp
3990,W03615.mp4,xe tải
3991,W03619B.mp4,trốn chạy
3992,W03620B.mp4,trông chờ
3993,W03619N.mp4,trốn chạy
3994,W03619T.mp4,trốn chạy
3995,W03620N.mp4,trông chờ
3996,W03621.mp4,trông coi
3997,W03620T.mp4,trông chờ
3998,W03622B.mp4,trông nom
3999,W03622N.mp4,trông nom
4000,W03622T.mp4,trông nom
4001,W03624.mp4,trống
4002,W03626.mp4,trộn (đt)
4003,W03629.mp4,trở thành
4004,W03632.mp4,trú mưa
4005,W03633.mp4,trục hoành
4006,W03634.mp4,trục tung
4007,W03635.mp4,trục xuất
4008,W03636B.mp4,trụi lá
4009,W03636N.mp4,trụi lá
4010,W03636T.mp4,trụi lá
4011,W03637.mp4,trùm chăn
4012,W03638.mp4,trung bình
4013,W03641.mp4,trung điểm
4014,W03642B.mp4,Trung Quốc (nước Trung Quốc)
4015,W03642N.mp4,Trung Quốc (nước Trung Quốc)
4016,W03642T.mp4,Trung Quốc (nước Trung Quốc)
4017,W03643.mp4,trung tâm
4018,W03644.mp4,trung thành
4019,W03645B.mp4,Trung Thu
4020,W03645N.mp4,Trung Thu
4021,W03646.mp4,trung ương
4022,W03645T.mp4,Trung Thu
4023,W03648.mp4,trúng thưởng
4024,W03649B.mp4,trúng tuyển
4025,W03649N.mp4,trúng tuyển
4026,W03649T.mp4,trúng tuyển
4027,W03650.mp4,truyền dịch
4028,W03653.mp4,truyền thông
4029,W03654.mp4,truyền thống
4030,W03657.mp4,trực nhật
4031,W03659B.mp4,trứng
4032,W03659N.mp4,trứng
4033,W03659T.mp4,trứng
4034,W03663N.mp4,trường tiểu học
4035,W03663T.mp4,trường tiểu học
4036,W03665.mp4,trực tiếp
4037,W03666.mp4,trưng bày
4038,W03669B.mp4,trước
4039,W03669N.mp4,trước
4040,W03669T.mp4,trước
4041,W03673B.mp4,trường mầm non
4042,W03672.mp4,trường hợp
4043,W03673N.mp4,trường mầm non
4044,W03673T.mp4,trường mầm non
4045,W03674N.mp4,trường PTCS (cấp 2)
4046,W03674B.mp4,trường PTCS (cấp 2)
4047,W03674T.mp4,trường PTCS (cấp 2)
4048,W03675B.mp4,trường THPT ( cấp 3)
4049,W03675N.mp4,trường THPT ( cấp 3)
4050,W03675T.mp4,trường THPT ( cấp 3)
4051,W03676.mp4,trưởng nhóm
4052,W03678.mp4,tù giam
4053,W03682.mp4,tụ tập
4054,W03683.mp4,tuân lệnh
4055,W03685B.mp4,tuần
4056,W03684.mp4,tuân thủ
4057,W03685N.mp4,tuần
4058,W03685T.mp4,tuần
4059,W03689.mp4,tủi thân
4060,W03692.mp4,túm tóc
4061,W03696.mp4,tung tăng
4062,W03698.mp4,tuổi thơ
4063,W03699.mp4,tuốt lúa
4064,W03700.mp4,tuỷ sống
4065,W03701.mp4,tuyên bố
4066,W03702.mp4,tuyên ngôn
4067,W03708.mp4,tuyệt vọng
4068,W03711.mp4,từ đồng âm
4069,W03710.mp4,từ bỏ
4070,W03712.mp4,từ ngữ
4071,W03713.mp4,từ phải sang trái
4072,W03714B.mp4,từ trái nghĩa
4073,W03714N.mp4,từ trái nghĩa
4074,W03714T.mp4,từ trái nghĩa
4075,W03715.mp4,từ trái sang phải
4076,W03717B.mp4,tự do
4077,W03717N.mp4,tự do
4078,W03717T.mp4,tự do
4079,W03719B.mp4,tự lập
4080,W03719T.mp4,tự lập
4081,W03719N.mp4,tự lập
4082,W03720B.mp4,tự tin
4083,W03720N.mp4,tự tin
4084,W03720T.mp4,tự tin
4085,W03722B.mp4,tự vệ
4086,W03725.mp4,tươi cười
4087,W03722N.mp4,tự vệ
4088,W03722T.mp4,tự vệ
4089,W03727B.mp4,tưới cây
4090,W03727N.mp4,tưới cây
4091,W03727T.mp4,tưới cây
4092,W03728.mp4,nước tương (xì dầu)
4093,W03730.mp4,tưởng
4094,W03729.mp4,tương ứng
4095,W03732.mp4,tưởng tượng
4096,W03732B.mp4,tưởng tượng
4097,W03732N.mp4,tưởng tượng
4098,W03732T.mp4,tưởng tượng
4099,W03734.mp4,tượng
4100,W03735.mp4,tượng đài
4101,W03738.mp4,u ám ( trời u ám)
4102,W03740.mp4,ung dung
4103,W03741.mp4,ủng
4104,W03742.mp4,ủng hộ
4105,W03744.mp4,UNICEF
4106,W03745.mp4,uốn
4107,W03746.mp4,uốn cong
4108,W03749.mp4,úp
4109,W03747.mp4,uốn dẻo
4110,W03748.mp4,uốn tóc
4111,W03750.mp4,ủy ban
4112,W037511.mp4,ủy ban nhân dân
4113,W03751B.mp4,ủy quyền
4114,W03751N.mp4,ủy quyền
4115,W03751T.mp4,ủy quyền
4116,W03752.mp4,ức chế
4117,W03757.mp4,ưu điểm
4118,W03758B.mp4,ưu tiên
4119,W03758N.mp4,ưu tiên
4120,W03758T.mp4,ưu tiên
4121,W03759.mp4,va chạm
4122,W03762.mp4,vác
4123,W03761.mp4,va li
4124,W03765.mp4,vạch trần
4125,W03766.mp4,vạch xuất phát
4126,W03767.mp4,vai
4127,W03768.mp4,vai trò
4128,W03770.mp4,vái lạy
4129,W03771.mp4,vái tứ phương
4130,W03773.mp4,vạm vỡ
4131,W03777.mp4,vàng (kim loại)
4132,W03778.mp4,vàng bạc
4133,W03780.mp4,vào
4134,W03781.mp4,vào lớp
4135,W03782.mp4,vào mùa
4136,W03782B.mp4,vào mùa
4137,W03784.mp4,vá xe
4138,W03785.mp4,vạt áo
4139,W03787.mp4,văn bản
4140,W03786.mp4,văn
4141,W03791.mp4,Văn miếu Quốc Tử Giám
4142,W03793B.mp4,văn nghệ
4143,W03793N.mp4,văn nghệ
4144,W03793T.mp4,văn nghệ
4145,W03794.mp4,vắn tắt
4146,W03795N.mp4,vắng
4147,W03795B.mp4,vắng
4148,W03795T.mp4,vắng
4149,W03797.mp4,vắt cam
4150,W03796.mp4,vắng lặng
4151,W03799B.mp4,vấn đề
4152,W03799N.mp4,vấn đề
4153,W03799T.mp4,vấn đề
4154,W03800.mp4,vận chuyển
4155,W03801.mp4,vận động
4156,W03804.mp4,vận tốc
4157,W03805N.mp4,vầng trăng
4158,W03805T.mp4,vầng trăng
4159,W03806.mp4,vật
4160,W03809B.mp4,vật nuôi
4161,W03809N.mp4,vật nuôi
4162,W03810.mp4,vây bắt
4163,W03809T.mp4,vật nuôi
4164,W03812.mp4,vẫy tay
4165,W03813.mp4,vẫy vùng (cá)
4166,W03814.mp4,vé
4167,W03819.mp4,vệ sinh cá nhân
4168,W03820.mp4,vênh váo
4169,W03821.mp4,vết thương
4170,W03823.mp4,vi khuẩn
4171,W03825B.mp4,vì sao?
4172,W03825N.mp4,vì sao?
4173,W03825T.mp4,vì sao?
4174,W03826.mp4,vĩ cầm
4175,W03827.mp4,vĩ đại
4176,W03828B.mp4,ví dụ
4177,W03828N.mp4,ví dụ
4178,W03828T.mp4,ví dụ
4179,W03829.mp4,vị ngữ
4180,W03832.mp4,vị trí
4181,W03835.mp4,việc làm
4182,W03840.mp4,viện bảo tàng
4183,W03842.mp4,viết lia lịa
4184,W03841.mp4,viện nghiên cứu
4185,W03846.mp4,Vĩnh Long
4186,W03847.mp4,Vĩnh Phúc
4187,W03848.mp4,vịnh
4188,W03849.mp4,vịnh Hạ Long
4189,W03851.mp4,Võ Nguyên Giáp
4190,W03852.mp4,vòi voi
4191,W03853.mp4,vòng đeo tay
4192,W03854.mp4,vòng quanh Trái Đất
4193,W03855.mp4,vỏ
4194,W03856.mp4,võ thuật
4195,W03858.mp4,vòi nước
4196,W03859.mp4,mái vòm
4197,W03860.mp4,vòm lá
4198,W03861.mp4,vòng cung
4199,W03862.mp4,vòng đời
4200,W03863.mp4,vòng tròn
4201,W03864.mp4,võng (cái võng)
4202,W03865.mp4,nhiều vô cùng
4203,W03866.mp4,vô lí
4204,W03867.mp4,vô lo vô nghĩ
4205,W03868.mp4,vô tâm
4206,W03869.mp4,xa vô tận
4207,W03870.mp4,vô tư
4208,W03871.mp4,vô ý
4209,W03872.mp4,vô ý thức
4210,W03873.mp4,vồ
4211,W03875.mp4,vỗ cánh
4212,W03881.mp4,vở chèo
4213,W03878.mp4,vội vã
4214,W03876.mp4,vỗ tay
4215,W03882.mp4,vỡ
4216,W03884.mp4,vớt
4217,W03883.mp4,vỡ lòng
4218,W03885.mp4,vũ công
4219,W03887.mp4,vua Hùng
4220,W03886.mp4,vũ trụ
4221,W03888T.mp4,vui chơi
4222,W03888B.mp4,vui chơi
4223,W03888N.mp4,vui chơi
4224,W03889N.mp4,vui mừng
4225,W03889B.mp4,vui mừng
4226,W03889T.mp4,vui mừng
4227,W03890B.mp4,vui sướng
4228,W03890N.mp4,vui sướng
4229,W03890T.mp4,vui sướng
4230,W03892.mp4,vui tính
4231,W03894.mp4,vun đắp
4232,W03903.mp4,vùng vẫy (dành cho người)
4233,W03908.mp4,hình vuông
4234,W03909.mp4,vuốt tóc
4235,W03911.mp4,vuông góc
4236,W03912.mp4,vững chắc
4237,W03917.mp4,vườn thú
4238,W03924.mp4,vượt trội
4239,W03925.mp4,xa cách
4240,W03930B.mp4,xà phòng
4241,W03928.mp4,xa xôi
4242,W03930N.mp4,xà phòng
4243,W03930T.mp4,xà phòng
4244,W03931B.mp4,xà phòng giặt
4245,W03931N.mp4,xà phòng giặt
4246,W03931T.mp4,xà phòng giặt
4247,W03933.mp4,xả rác
4248,W03935B.mp4,xã hội
4249,W03935N.mp4,xã hội
4250,W03935T.mp4,xã hội
4251,W03936.mp4,xách túi
4252,W03938B.mp4,xanh xao
4253,W03938N.mp4,xanh xao
4254,W03938T.mp4,xanh xao
4255,W03940.mp4,xác chết
4256,W03939.mp4,xã
4257,W03941.mp4,xác định
4258,W03945B.mp4,cây xanh tươi
4259,W03943.mp4,xách nặng
4260,W03945N.mp4,cây xanh tươi
4261,W03947.mp4,xăm
4262,W03948.mp4,xăng
4263,W03945T.mp4,cây xanh tươi
4264,W03949.mp4,xăng-ti-mét (cm)
4265,W03951.mp4,xăng-ti-mét-vuông (cm2)
4266,W03950.mp4,xăng-ti-mét-khối (cm3)
4267,W03953.mp4,xâm lược
4268,W03956N.mp4,xây
4269,W03956B.mp4,xây
4270,W03956T.mp4,xây
4271,W03959.mp4,xe đạp
4272,W03958.mp4,xây nhà
4273,W03960.mp4,xe ben
4274,W03961.mp4,xe máy
4275,W03962B.mp4,xe cảnh sát
4276,W03962N.mp4,xe cảnh sát
4277,W03962T.mp4,xe cảnh sát
4278,W03964B.mp4,xe cứu hỏa
4279,W03965.mp4,xe cứu thương
4280,W03964N.mp4,xe cứu hỏa
4281,W03967B.mp4,xe khách
4282,W03967N.mp4,xe khách
4283,W03968.mp4,xe lam
4284,W03967T.mp4,xe khách
4285,W03973.mp4,xé rách
4286,W03969.mp4,xe lu
4287,W03971.mp4,xe cẩu
4288,W03974.mp4,xem xét
4289,W03975.mp4,xen
4290,W03976.mp4,xẻng
4291,W03978.mp4,xếp
4292,W03980.mp4,xếp hàng dọc
4293,W03979.mp4,xếp hàng
4294,W03981.mp4,xếp hàng ngang
4295,W03983.mp4,xếp hình
4296,W03982.mp4,xếp hàng ưu tiên
4297,W03986.mp4,xích đạo
4298,W03991.mp4,xinh
4299,W03990.mp4,xin lỗi
4300,W03992.mp4,xinh xắn
4301,W03993.mp4,xóa bảng
4302,W03995.mp4,xoá bỏ
4303,W03996.mp4,xoáy
4304,W03999.mp4,xóm làng
4305,W04000.mp4,xô
4306,W04001.mp4,xôi
4307,W04003.mp4,xông hơi
4308,W04006.mp4,xu (tiền)
4309,W04007.mp4,tóc dựng đứng
4310,W04010B.mp4,xuất hiện
4311,W04010N.mp4,xuất hiện
4312,W04010T.mp4,xuất hiện
4313,W04011.mp4,xuất khẩu
4314,W04013.mp4,xúc xắc
4315,W04014.mp4,xung đột
4316,W04016.mp4,xung phong
4317,W04017.mp4,xung quanh nhà
4318,W04019.mp4,xuống
4319,W04023.mp4,xứ Nghệ
4320,W04025B.mp4,xưa
4321,W04025N.mp4,xưa
4322,W04025T.mp4,xưa
4323,W04028.mp4,xương rồng
4324,W04031.mp4,Y-Éc-Xanh
4325,W04034.mp4,y tế
4326,W04035.mp4,ý chí
4327,W04038N.mp4,ý nghĩa
4328,W04038B.mp4,ý nghĩa
4329,W04038T.mp4,ý nghĩa
4330,W04039.mp4,ý thức
4331,W04040.mp4,ý tưởng
4332,W04041.mp4,yếm
4333,W04043.mp4,Yên Bái
4334,W04044.mp4,yên bình
4335,W04046.mp4,yên lòng
4336,W04048.mp4,yên tâm
4337,W04056B.mp4,tôi yêu bạn
4338,W04056N.mp4,tôi yêu bạn
4339,W04056T.mp4,tôi yêu bạn
4340,W04057B.mp4,yêu cầu
4341,W04057N.mp4,yêu cầu
4342,W04057T.mp4,yêu cầu
4343,W04058B.mp4,yêu mến (yêu quí)
4344,W04058N.mp4,yêu mến (yêu quí)
4345,W04058T.mp4,yêu mến (yêu quí)
4346,W04059B.mp4,yếu
4347,W04059N.mp4,yếu
4348,W04059T.mp4,yếu
4349,W04060.mp4,yếu tố
4350,W04061.mp4,công văn
4351,W04062.mp4,vá quần áo
4352,W04063.mp4,hoan hô
4353,W04065.mp4,trả thù
4354,W04066B.mp4,môn Địa lý
4355,W04066N.mp4,môn Địa lý
4356,W04066T.mp4,môn Địa lý
4357,W04068.mp4,con trai
4358,W04069.mp4,đệm
4359,W04070.mp4,gù lưng
4360,W04071.mp4,ai bảo
4361,W04072.mp4,hãng ô tô
4362,W04073.mp4,ngôn ngữ kí hiệu
